data,cliente_id,produto,categoria,estado,quantidade,preco,faturamento
2023-04-28,2546,Notebook,Eletrônicos,SP,1,3823.97,3823.97
2023-10-02,4700,Mouse,Eletrônicos,RS,5,3974.94,19874.7
2024-05-24,1402,Fone,Eletrônicos,SP,3,1946.76,5840.28
2024-06-05,1150,Fone,Eletrônicos,SP,4,114.8,459.2
2024-02-03,2843,Notebook,Eletrônicos,PR,3,407.54,1222.6200000000001
2024-11-25,1319,Fone,Eletrônicos,PR,2,2200.11,4400.22
2024-06-18,1590,Teclado,Eletrônicos,SC,1,4039.07,4039.07
2024-01-29,4771,Mouse,Eletrônicos,SP,1,2292.5,2292.5
2023-12-11,4082,Teclado,Eletrônicos,SC,3,2222.8,6668.400000000001
2024-04-01,4112,Mesa,Casa,RS,5,4188.88,20944.4
2023-08-18,4580,Mouse,Eletrônicos,RS,4,3598.23,14392.92
2023-10-30,2123,Fone,Eletrônicos,SC,2,72.58,145.16
2024-10-23,4159,Teclado,Eletrônicos,MG,2,4202.18,8404.36
2025-08-17,4077,Cadeira,Casa,BA,4,3512.93,14051.72
2024-10-10,4116,Fone,Eletrônicos,BA,2,3905.16,7810.32
2025-05-15,4592,Cadeira,Casa,RJ,4,3643.12,14572.48
2024-10-08,4149,Notebook,Eletrônicos,RS,5,1839.97,9199.85
2024-06-04,2402,Cadeira,Casa,SP,4,4315.59,17262.36
2025-10-01,1234,Mesa,Casa,PR,1,1090.41,1090.41
2023-04-02,1033,Mesa,Casa,BA,2,3651.92,7303.84
2023-07-28,1614,Cadeira,Casa,SC,1,2433.83,2433.83
2023-08-28,3142,Monitor,Eletrônicos,RS,5,2750.04,13750.2
2024-06-13,3477,Monitor,Eletrônicos,SC,1,4098.78,4098.78
2023-09-14,3085,Teclado,Eletrônicos,PR,1,1320.68,1320.68
2025-06-15,1697,Mesa,Casa,PR,4,385.33,1541.32
2023-08-05,4583,Monitor,Eletrônicos,RS,1,4560.06,4560.06
2023-11-13,1089,Monitor,Eletrônicos,RJ,1,1928.3,1928.3
2024-06-01,1914,Notebook,Eletrônicos,PR,4,2598.23,10392.92
2024-10-12,4032,Mouse,Eletrônicos,PR,2,4879.14,9758.28
2025-04-23,2990,Fone,Eletrônicos,BA,5,4742.64,23713.2
2025-04-10,4634,Notebook,Eletrônicos,SC,5,4394.65,21973.25
2024-08-03,3872,Celular,Eletrônicos,MG,2,595.1,1190.2
2023-06-02,4967,Notebook,Eletrônicos,BA,1,1398.37,1398.37
2025-10-09,1685,Fone,Eletrônicos,RJ,2,266.25,532.5
2024-07-28,4957,Teclado,Eletrônicos,PR,3,1322.72,3968.16
2025-05-26,2414,Teclado,Eletrônicos,RS,1,4114.3,4114.3
2023-12-15,2764,Celular,Eletrônicos,SC,2,3996.75,7993.5
2025-01-30,3339,Cadeira,Casa,MG,2,404.61,809.22
2023-08-04,2611,Fone,Eletrônicos,BA,4,4271.39,17085.56
2024-12-04,4290,Fone,Eletrônicos,SC,1,1843.15,1843.15
2023-04-26,3653,Notebook,Eletrônicos,SC,3,496.97,1490.91
2024-01-26,1384,Cadeira,Casa,SP,2,1943.26,3886.52
2024-02-26,4599,Monitor,Eletrônicos,BA,2,4221.73,8443.46
2025-12-22,1750,Monitor,Eletrônicos,MG,1,4667.55,4667.55
2025-10-28,1850,Teclado,Eletrônicos,MG,5,57.61,288.05
2023-12-21,4477,Cadeira,Casa,SC,2,3940.71,7881.42
2025-10-27,1535,Monitor,Eletrônicos,PR,1,4033.85,4033.85
2025-10-29,3075,Mouse,Eletrônicos,SC,1,1765.53,1765.53
2023-03-09,4243,Notebook,Eletrônicos,SP,5,1701.46,8507.3
2025-06-15,2719,Mouse,Eletrônicos,RS,1,4774.22,4774.22
2023-12-03,1283,Mesa,Casa,RJ,5,4817.92,24089.6
2025-08-06,1309,Fone,Eletrônicos,SP,2,657.67,1315.34
2025-01-29,3280,Celular,Eletrônicos,MG,1,1524.68,1524.68
2023-06-17,3685,Cadeira,Casa,SC,2,3663.67,7327.34
2023-09-28,4670,Cadeira,Casa,RJ,1,4450.68,4450.68
2023-07-25,2888,Mesa,Casa,PR,3,4100.2,12300.599999999999
2023-10-03,1742,Cadeira,Casa,MG,5,4722.42,23612.1
2025-12-12,3824,Teclado,Eletrônicos,BA,2,3220.51,6441.02
2024-03-01,3974,Cadeira,Casa,SP,2,1781.12,3562.24
2025-01-08,3992,Celular,Eletrônicos,SC,1,675.32,675.32
2025-06-06,3059,Notebook,Eletrônicos,RJ,2,2179.85,4359.7
2025-10-14,3548,Celular,Eletrônicos,SP,5,4900.44,24502.199999999997
2024-06-11,3744,Celular,Eletrônicos,MG,3,3209.43,9628.289999999999
2023-12-13,1881,Cadeira,Casa,MG,5,173.1,865.5
2024-03-14,1117,Notebook,Eletrônicos,RS,5,2117.42,10587.1
2025-07-12,4783,Celular,Eletrônicos,SC,2,2160.42,4320.84
2024-05-30,3725,Mouse,Eletrônicos,MG,1,902.68,902.68
2024-01-03,1445,Teclado,Eletrônicos,RS,1,1426.46,1426.46
2024-02-09,2152,Cadeira,Casa,PR,5,3968.57,19842.850000000002
2023-01-08,1844,Mesa,Casa,RS,5,1686.07,8430.35
2024-10-22,4255,Cadeira,Casa,RJ,4,4126.3,16505.2
2024-08-31,3295,Monitor,Eletrônicos,PR,5,1668.76,8343.8
2024-10-09,3884,Mouse,Eletrônicos,BA,5,2773.11,13865.550000000001
2025-06-13,2150,Mouse,Eletrônicos,MG,4,1902.32,7609.28
2024-05-14,2998,Mesa,Casa,RS,5,4297.19,21485.949999999997
2024-12-06,3292,Notebook,Eletrônicos,MG,3,3427.28,10281.84
2023-04-29,1932,Fone,Eletrônicos,PR,1,358.35,358.35
2025-04-01,3965,Cadeira,Casa,SC,5,4357.53,21787.649999999998
2024-07-25,3728,Teclado,Eletrônicos,SP,3,3005.8,9017.400000000001
2023-10-10,3987,Teclado,Eletrônicos,SC,3,1900.86,5702.58
2025-10-27,1155,Celular,Eletrônicos,BA,5,785.44,3927.2000000000003
2023-02-06,3076,Monitor,Eletrônicos,RS,2,1158.67,2317.34
2024-04-05,3050,Celular,Eletrônicos,MG,1,2375.93,2375.93
2025-02-01,2761,Mesa,Casa,PR,2,1258.44,2516.88
2023-07-22,1313,Teclado,Eletrônicos,SC,4,2774.59,11098.36
2023-11-02,4884,Fone,Eletrônicos,RS,4,2440.11,9760.44
2024-04-09,3178,Fone,Eletrônicos,RJ,2,1528.36,3056.72
2023-08-04,4614,Mesa,Casa,SC,4,4894.49,19577.96
2023-11-27,2755,Notebook,Eletrônicos,RJ,3,3416.95,10250.849999999999
2024-10-24,2910,Mesa,Casa,SP,4,2892.68,11570.72
2024-02-22,1829,Cadeira,Casa,SC,1,2162.99,2162.99
2024-04-23,1678,Notebook,Eletrônicos,RJ,5,3330.15,16650.75
2025-08-11,3688,Teclado,Eletrônicos,SC,2,3857.17,7714.34
2025-05-30,1318,Mouse,Eletrônicos,SP,2,2792.77,5585.54
2025-11-21,2223,Mouse,Eletrônicos,PR,3,443.97,1331.91
2025-07-10,1194,Teclado,Eletrônicos,RS,4,2807.11,11228.44
2025-12-13,3975,Mesa,Casa,SP,1,695.89,695.89
2023-04-20,4219,Fone,Eletrônicos,BA,2,3961.58,7923.16
2025-04-09,1562,Mesa,Casa,SC,2,3450.2,6900.4
2024-08-02,3227,Celular,Eletrônicos,RS,5,4023.33,20116.65
2023-08-16,2632,Teclado,Eletrônicos,PR,2,4378.83,8757.66
2023-01-14,2088,Celular,Eletrônicos,SC,5,2939.04,14695.2
2023-02-01,4503,Teclado,Eletrônicos,RJ,3,3889.6,11668.8
2024-03-14,4100,Cadeira,Casa,MG,5,2336.11,11680.550000000001
2025-01-28,2606,Fone,Eletrônicos,MG,3,361.12,1083.3600000000001
2024-08-07,2741,Notebook,Eletrônicos,SP,3,1797.38,5392.14
2023-10-07,4659,Monitor,Eletrônicos,SC,3,2282.04,6846.12
2024-11-16,3733,Celular,Eletrônicos,SC,3,2789.78,8369.34
2023-04-27,3099,Monitor,Eletrônicos,SC,3,2266.43,6799.289999999999
2023-11-22,3128,Mouse,Eletrônicos,BA,2,1035.46,2070.92
2025-07-09,2172,Notebook,Eletrônicos,RJ,2,2607.96,5215.92
2025-11-19,1158,Notebook,Eletrônicos,SC,3,876.98,2630.94
2024-07-08,3322,Celular,Eletrônicos,MG,5,4038.57,20192.850000000002
2025-12-19,2319,Fone,Eletrônicos,BA,3,2920.47,8761.41
2024-12-30,1577,Teclado,Eletrônicos,PR,1,1045.35,1045.35
2023-06-17,2703,Mesa,Casa,RS,5,4984.88,24924.4
2024-03-18,3269,Notebook,Eletrônicos,RS,1,1030.01,1030.01
2023-06-25,4361,Cadeira,Casa,PR,2,4932.06,9864.12
2025-11-28,3234,Mouse,Eletrônicos,MG,1,3491.93,3491.93
2023-12-28,3493,Fone,Eletrônicos,SC,4,1938.44,7753.76
2023-11-09,3247,Notebook,Eletrônicos,BA,5,1475.71,7378.55
2024-06-18,2279,Notebook,Eletrônicos,RJ,5,4719.91,23599.55
2025-11-15,4226,Cadeira,Casa,BA,4,3657.36,14629.44
2023-08-24,2614,Mouse,Eletrônicos,BA,4,1163.44,4653.76
2025-10-24,2550,Mouse,Eletrônicos,SP,2,1874.56,3749.12
2024-09-06,2235,Cadeira,Casa,RS,4,4999.39,19997.56
2024-08-02,4329,Mesa,Casa,BA,4,2878.67,11514.68
2024-12-21,1325,Notebook,Eletrônicos,PR,3,2093.66,6280.98
2025-10-03,1484,Mouse,Eletrônicos,SP,1,3469.47,3469.47
2023-10-29,3042,Notebook,Eletrônicos,SP,3,3752.86,11258.58
2023-08-21,1472,Fone,Eletrônicos,SC,2,2160.48,4320.96
2025-08-01,1343,Notebook,Eletrônicos,RS,1,1176.6,1176.6
2025-09-20,2492,Monitor,Eletrônicos,PR,5,4205.62,21028.1
2024-11-28,2442,Mouse,Eletrônicos,SC,5,2275.55,11377.75
2024-12-02,2960,Mouse,Eletrônicos,RS,4,2855.77,11423.08
2024-03-02,1994,Celular,Eletrônicos,SP,2,3576.91,7153.82
2025-03-10,1914,Celular,Eletrônicos,MG,1,152.08,152.08
2024-04-15,2039,Notebook,Eletrônicos,BA,4,383.05,1532.2
2024-04-06,3407,Mouse,Eletrônicos,RS,1,4739.96,4739.96
2023-07-06,1932,Notebook,Eletrônicos,BA,1,117.96,117.96
2025-03-27,2647,Notebook,Eletrônicos,BA,3,168.54,505.62
2023-06-07,3904,Mouse,Eletrônicos,MG,4,1510.51,6042.04
2024-06-11,3624,Mouse,Eletrônicos,MG,3,3554.73,10664.19
2024-04-07,1430,Celular,Eletrônicos,RS,1,4770.22,4770.22
2024-07-29,2156,Cadeira,Casa,RJ,2,4412.98,8825.96
2024-09-10,4780,Mesa,Casa,SC,5,786.97,3934.8500000000004
2025-09-21,1155,Mouse,Eletrônicos,MG,4,2940.87,11763.48
2023-06-23,1337,Monitor,Eletrônicos,RS,5,3301.02,16505.1
2023-01-10,1554,Monitor,Eletrônicos,SP,2,600.77,1201.54
2025-06-10,2744,Celular,Eletrônicos,RS,3,135.92,407.76
2023-09-09,4368,Celular,Eletrônicos,PR,1,2423.4,2423.4
2023-07-15,3984,Celular,Eletrônicos,BA,5,1446.15,7230.75
2023-04-13,3157,Notebook,Eletrônicos,BA,3,3857.59,11572.77
2023-06-23,3861,Notebook,Eletrônicos,BA,3,4840.54,14521.619999999999
2023-04-05,4071,Celular,Eletrônicos,SP,2,73.52,147.04
2024-04-03,4141,Fone,Eletrônicos,MG,3,1230.35,3691.0499999999997
2023-10-04,2714,Teclado,Eletrônicos,RJ,5,3353.01,16765.050000000003
2023-06-07,3631,Mesa,Casa,PR,1,370.63,370.63
2023-01-23,3593,Monitor,Eletrônicos,SP,3,3269.97,9809.91
2025-11-22,1139,Mesa,Casa,RJ,1,893.03,893.03
2023-10-12,3160,Teclado,Eletrônicos,PR,4,1117.98,4471.92
2023-10-26,1925,Teclado,Eletrônicos,PR,5,2988.28,14941.400000000001
2023-02-19,1847,Cadeira,Casa,MG,5,1049.62,5248.099999999999
2024-06-02,4642,Notebook,Eletrônicos,SP,2,474.12,948.24
2024-08-02,4011,Notebook,Eletrônicos,BA,3,1955.9,5867.700000000001
2025-06-30,3409,Monitor,Eletrônicos,MG,1,4529.67,4529.67
2024-10-16,2999,Mesa,Casa,RS,2,1264.23,2528.46
2025-05-05,1186,Teclado,Eletrônicos,SC,4,71.75,287.0
2024-11-01,4525,Monitor,Eletrônicos,BA,4,782.1,3128.4
2023-01-09,4621,Notebook,Eletrônicos,PR,2,861.21,1722.42
2024-06-17,2913,Notebook,Eletrônicos,RJ,3,1919.45,5758.35
2025-11-29,4127,Monitor,Eletrônicos,PR,1,1540.07,1540.07
2023-04-18,4039,Mouse,Eletrônicos,RS,2,4051.97,8103.94
2023-01-06,2063,Mesa,Casa,RJ,2,2714.18,5428.36
2023-07-29,1154,Fone,Eletrônicos,BA,2,2414.23,4828.46
2024-09-22,1318,Monitor,Eletrônicos,BA,5,1399.43,6997.150000000001
2024-06-08,1502,Mouse,Eletrônicos,BA,4,136.69,546.76
2025-11-12,1541,Teclado,Eletrônicos,RJ,4,2361.9,9447.6
2025-01-18,2159,Mesa,Casa,RS,5,2321.29,11606.45
2024-05-16,2097,Celular,Eletrônicos,SC,1,437.8,437.8
2023-08-03,1194,Teclado,Eletrônicos,BA,4,1431.59,5726.36
2025-01-19,4403,Cadeira,Casa,BA,3,3657.49,10972.47
2024-12-25,3966,Teclado,Eletrônicos,RS,3,3917.29,11751.869999999999
2025-10-06,2806,Cadeira,Casa,SP,4,3240.04,12960.16
2023-08-10,4840,Teclado,Eletrônicos,SP,4,3387.29,13549.16
2024-10-26,2461,Celular,Eletrônicos,RJ,4,607.68,2430.72
2025-01-23,4190,Mesa,Casa,SP,5,3884.26,19421.300000000003
2025-03-11,1775,Monitor,Eletrônicos,RJ,5,99.99,499.95
2023-01-07,4044,Celular,Eletrônicos,RS,4,1138.5,4554.0
2023-06-06,3036,Mesa,Casa,RJ,4,371.37,1485.48
2025-05-10,3168,Fone,Eletrônicos,BA,1,3253.36,3253.36
2024-01-05,1600,Notebook,Eletrônicos,RS,4,3456.19,13824.76
2023-06-20,2824,Celular,Eletrônicos,RS,3,4066.24,12198.72
2023-05-29,2832,Mesa,Casa,MG,4,3348.08,13392.32
2023-09-12,3432,Cadeira,Casa,SC,5,3160.3,15801.5
2024-12-30,2123,Monitor,Eletrônicos,RS,1,1054.44,1054.44
2023-04-05,4293,Mouse,Eletrônicos,RS,4,4199.74,16798.96
2023-11-06,1800,Monitor,Eletrônicos,SC,2,1103.28,2206.56
2024-05-04,2032,Cadeira,Casa,PR,1,1955.77,1955.77
2025-12-31,3264,Cadeira,Casa,BA,1,4220.27,4220.27
2024-08-28,2849,Mesa,Casa,MG,1,2190.49,2190.49
2025-06-29,1411,Teclado,Eletrônicos,RJ,3,3734.46,11203.380000000001
2024-08-27,1052,Mesa,Casa,RS,2,223.89,447.78
2023-05-13,4400,Cadeira,Casa,RJ,3,4098.31,12294.93
2024-04-17,1598,Mesa,Casa,BA,2,4846.78,9693.56
2025-03-03,4709,Mesa,Casa,SC,3,2753.33,8259.99
2025-07-27,4727,Fone,Eletrônicos,RS,4,3518.93,14075.72
2024-05-31,4548,Celular,Eletrônicos,RS,1,4131.63,4131.63
2024-01-30,4754,Cadeira,Casa,BA,2,2703.83,5407.66
2025-05-23,4735,Notebook,Eletrônicos,SP,5,1176.32,5881.599999999999
2024-12-22,2972,Fone,Eletrônicos,PR,5,4227.09,21135.45
2025-06-29,2298,Fone,Eletrônicos,SC,1,2248.73,2248.73
2024-10-31,4537,Monitor,Eletrônicos,SC,4,257.69,1030.76
2025-07-19,4275,Cadeira,Casa,RJ,2,4980.35,9960.7
2025-05-16,3228,Mouse,Eletrônicos,PR,3,609.44,1828.3200000000002
2025-01-02,2496,Fone,Eletrônicos,BA,4,875.43,3501.72
2025-03-17,2887,Celular,Eletrônicos,BA,2,584.82,1169.64
2023-10-09,1003,Celular,Eletrônicos,MG,4,863.57,3454.28
2025-10-21,4565,Celular,Eletrônicos,PR,4,4336.0,17344.0
2024-04-20,4889,Celular,Eletrônicos,BA,5,2991.11,14955.550000000001
2023-04-21,2424,Cadeira,Casa,RJ,2,3102.4,6204.8
2025-03-13,3335,Celular,Eletrônicos,RS,5,835.23,4176.15
2023-01-20,4092,Mouse,Eletrônicos,SC,2,1275.67,2551.34
2025-10-18,1073,Mouse,Eletrônicos,SC,5,3450.12,17250.6
2024-02-08,4955,Notebook,Eletrônicos,RJ,5,1715.95,8579.75
2023-03-12,3421,Notebook,Eletrônicos,SC,3,2608.84,7826.52
2024-09-19,2240,Mouse,Eletrônicos,SP,5,3447.04,17235.2
2025-04-22,1802,Fone,Eletrônicos,SC,1,1706.12,1706.12
2024-02-13,1851,Teclado,Eletrônicos,MG,4,1813.98,7255.92
2024-06-25,4144,Fone,Eletrônicos,RJ,5,4765.91,23829.55
2024-07-27,3251,Mouse,Eletrônicos,SP,1,2668.33,2668.33
2023-11-27,2431,Fone,Eletrônicos,BA,3,4430.98,13292.939999999999
2023-04-01,2659,Monitor,Eletrônicos,MG,4,3800.2,15200.8
2025-12-04,3695,Monitor,Eletrônicos,RS,1,819.99,819.99
2024-11-06,4610,Celular,Eletrônicos,SC,1,1446.11,1446.11
2023-09-02,2076,Celular,Eletrônicos,PR,3,3787.97,11363.91
2025-12-30,3737,Notebook,Eletrônicos,MG,4,222.82,891.28
2023-12-06,1726,Notebook,Eletrônicos,SP,5,1550.77,7753.85
2023-08-12,2634,Fone,Eletrônicos,PR,5,3073.93,15369.65
2023-11-18,4859,Mesa,Casa,SP,2,2432.1,4864.2
2023-03-11,3508,Notebook,Eletrônicos,SC,3,1189.39,3568.17
2023-07-21,1361,Mesa,Casa,RJ,3,634.79,1904.37
2024-03-29,3962,Notebook,Eletrônicos,RJ,3,4356.71,13070.130000000001
2025-05-29,2975,Teclado,Eletrônicos,BA,5,1556.59,7782.95
2024-01-22,1419,Celular,Eletrônicos,RJ,4,667.15,2668.6
2024-08-23,2656,Mouse,Eletrônicos,PR,5,752.61,3763.05
2025-04-03,1742,Monitor,Eletrônicos,SP,3,1667.89,5003.67
2023-03-20,3287,Cadeira,Casa,SC,2,2543.91,5087.82
2025-02-08,1087,Cadeira,Casa,SP,1,1309.1,1309.1
2023-01-26,3421,Cadeira,Casa,BA,5,4955.62,24778.1
2023-02-24,4003,Mouse,Eletrônicos,RJ,1,707.6,707.6
2023-02-25,4004,Notebook,Eletrônicos,SC,4,1459.6,5838.4
2023-03-17,1555,Teclado,Eletrônicos,BA,3,2843.95,8531.849999999999
2024-05-21,3815,Teclado,Eletrônicos,MG,5,3353.38,16766.9
2024-04-06,4230,Monitor,Eletrônicos,RJ,3,4500.82,13502.46
2023-11-06,1263,Teclado,Eletrônicos,RS,1,4725.53,4725.53
2023-02-22,4726,Teclado,Eletrônicos,BA,4,812.49,3249.96
2023-09-16,1784,Mouse,Eletrônicos,SC,3,2736.9,8210.7
2023-01-03,4815,Mesa,Casa,BA,4,4334.47,17337.88
2023-01-16,4927,Celular,Eletrônicos,SC,5,4955.3,24776.5
2023-11-12,2803,Teclado,Eletrônicos,PR,2,4742.66,9485.32
2024-09-28,4835,Mouse,Eletrônicos,SP,3,2902.88,8708.64
2024-10-09,1019,Notebook,Eletrônicos,SC,2,4675.6,9351.2
2025-07-02,1617,Notebook,Eletrônicos,RJ,2,4919.35,9838.7
2023-08-03,3837,Fone,Eletrônicos,SP,3,1603.52,4810.5599999999995
2023-04-24,1263,Cadeira,Casa,RS,2,2534.54,5069.08
2023-01-04,1175,Monitor,Eletrônicos,SP,1,299.44,299.44
2023-09-12,4224,Mouse,Eletrônicos,SC,1,2169.86,2169.86
2023-08-09,3326,Mesa,Casa,RS,5,3223.96,16119.8
2025-01-25,4498,Mesa,Casa,MG,1,1011.41,1011.41
2024-07-09,3596,Celular,Eletrônicos,PR,1,269.95,269.95
2025-09-02,1970,Notebook,Eletrônicos,BA,1,4488.12,4488.12
2024-03-28,3297,Mouse,Eletrônicos,SC,4,1576.24,6304.96
2025-04-02,1816,Mouse,Eletrônicos,BA,4,1141.91,4567.64
2023-09-27,2603,Fone,Eletrônicos,SC,5,4569.85,22849.25
2023-01-26,3831,Celular,Eletrônicos,RJ,2,257.52,515.04
2025-10-17,1302,Mesa,Casa,BA,1,2069.9,2069.9
2023-06-27,4761,Mouse,Eletrônicos,SC,3,773.49,2320.4700000000003
2025-09-24,4309,Teclado,Eletrônicos,RS,4,2341.19,9364.76
2024-01-22,2153,Teclado,Eletrônicos,PR,2,2204.33,4408.66
2023-03-23,3000,Notebook,Eletrônicos,RS,1,4972.75,4972.75
2025-10-09,1897,Mesa,Casa,PR,4,1512.0,6048.0
2025-04-19,4878,Teclado,Eletrônicos,BA,2,1371.49,2742.98
2023-04-12,4627,Teclado,Eletrônicos,RJ,4,2417.07,9668.28
2023-08-13,4073,Monitor,Eletrônicos,MG,2,1892.82,3785.64
2025-10-04,2891,Celular,Eletrônicos,RJ,1,2444.33,2444.33
2023-03-09,2502,Notebook,Eletrônicos,SC,5,2594.42,12972.1
2024-11-19,4042,Monitor,Eletrônicos,RJ,1,4173.9,4173.9
2025-01-22,2059,Fone,Eletrônicos,BA,2,4603.26,9206.52
2024-04-12,2159,Mesa,Casa,SC,5,143.25,716.25
2023-06-12,1276,Teclado,Eletrônicos,RS,2,2180.51,4361.02
2024-06-18,3585,Fone,Eletrônicos,PR,1,2520.25,2520.25
2023-11-22,3580,Mesa,Casa,SC,4,2378.72,9514.88
2023-12-15,2702,Mouse,Eletrônicos,SC,2,2539.56,5079.12
2024-09-09,1232,Teclado,Eletrônicos,RJ,5,3886.51,19432.550000000003
2024-11-13,2627,Mouse,Eletrônicos,RS,1,1418.13,1418.13
2024-05-24,3917,Fone,Eletrônicos,SC,3,1666.0,4998.0
2025-09-30,1494,Cadeira,Casa,SP,4,688.5,2754.0
2024-07-13,4713,Mouse,Eletrônicos,SC,2,1648.08,3296.16
2023-02-08,4469,Mesa,Casa,BA,2,2180.02,4360.04
2024-04-13,4221,Cadeira,Casa,SP,1,388.57,388.57
2025-06-19,1746,Teclado,Eletrônicos,RJ,5,2666.0,13330.0
2023-05-10,4646,Celular,Eletrônicos,MG,4,1489.88,5959.52
2024-02-28,3897,Monitor,Eletrônicos,BA,3,3796.66,11389.98
2025-08-09,1066,Monitor,Eletrônicos,BA,4,278.09,1112.36
2023-03-26,4016,Mouse,Eletrônicos,RJ,2,3699.72,7399.44
2025-12-11,3241,Fone,Eletrônicos,SC,4,2611.32,10445.28
2025-05-12,4170,Mouse,Eletrônicos,SC,3,3532.3,10596.900000000001
2023-02-10,4743,Teclado,Eletrônicos,BA,5,781.58,3907.9
2024-05-24,3670,Mesa,Casa,BA,3,430.33,1290.99
2025-05-18,1349,Cadeira,Casa,SP,3,229.55,688.6500000000001
2024-02-11,1522,Notebook,Eletrônicos,SC,2,3168.31,6336.62
2024-03-26,2200,Cadeira,Casa,SP,3,1869.86,5609.58
2025-01-13,4551,Fone,Eletrônicos,MG,1,4832.01,4832.01
2023-08-31,3433,Mouse,Eletrônicos,SC,4,1874.81,7499.24
2024-11-15,1546,Mouse,Eletrônicos,PR,3,1227.05,3681.1499999999996
2024-02-09,2816,Mouse,Eletrônicos,RS,5,792.38,3961.9
2025-05-31,4156,Celular,Eletrônicos,SC,2,3969.2,7938.4
2023-10-18,3776,Fone,Eletrônicos,RJ,1,1615.33,1615.33
2025-10-28,3416,Mouse,Eletrônicos,SC,5,956.97,4784.85
2025-08-05,2107,Mouse,Eletrônicos,RJ,2,2993.97,5987.94
2023-03-26,1727,Monitor,Eletrônicos,SC,2,763.55,1527.1
2023-12-04,4490,Monitor,Eletrônicos,MG,1,3528.63,3528.63
2023-08-30,4304,Fone,Eletrônicos,RS,1,3228.36,3228.36
2025-05-16,4839,Fone,Eletrônicos,BA,5,365.28,1826.3999999999999
2024-06-28,4088,Teclado,Eletrônicos,MG,1,2885.67,2885.67
2024-04-01,1518,Fone,Eletrônicos,RJ,5,1350.08,6750.4
2025-11-29,3505,Notebook,Eletrônicos,RJ,1,3228.31,3228.31
2023-12-10,1017,Monitor,Eletrônicos,PR,1,4970.57,4970.57
2023-07-23,1245,Mesa,Casa,MG,4,3068.25,12273.0
2025-03-21,3222,Mouse,Eletrônicos,SC,3,2848.48,8545.44
2024-05-19,4889,Mouse,Eletrônicos,SC,4,400.0,1600.0
2023-06-12,3196,Cadeira,Casa,BA,1,1775.46,1775.46
2024-10-03,2570,Celular,Eletrônicos,MG,3,1565.4,4696.200000000001
2023-10-07,4897,Mesa,Casa,PR,5,4179.2,20896.0
2023-02-24,1789,Monitor,Eletrônicos,SC,4,1984.4,7937.6
2025-11-16,4411,Mesa,Casa,SC,2,4489.18,8978.36
2024-02-27,3416,Notebook,Eletrônicos,RJ,1,4398.04,4398.04
2025-06-15,3850,Mouse,Eletrônicos,RJ,2,1588.68,3177.36
2025-03-30,2026,Mesa,Casa,RJ,3,2719.92,8159.76
2023-12-14,3255,Notebook,Eletrônicos,RS,5,2542.69,12713.45
2024-02-26,4281,Notebook,Eletrônicos,RJ,4,64.85,259.4
2023-06-09,3442,Mouse,Eletrônicos,SC,5,1451.44,7257.200000000001
2024-06-21,3609,Monitor,Eletrônicos,MG,2,969.73,1939.46
2023-06-04,2398,Mesa,Casa,PR,3,3318.08,9954.24
2025-01-05,2706,Mouse,Eletrônicos,RJ,5,3784.82,18924.100000000002
2025-08-24,4982,Fone,Eletrônicos,BA,1,1752.52,1752.52
2024-06-02,1443,Monitor,Eletrônicos,MG,2,2269.51,4539.02
2025-10-10,1891,Celular,Eletrônicos,MG,1,3411.28,3411.28
2023-05-07,3618,Cadeira,Casa,RJ,2,2891.16,5782.32
2024-02-07,3452,Monitor,Eletrônicos,MG,2,983.51,1967.02
2024-08-18,4423,Celular,Eletrônicos,RS,5,2077.24,10386.199999999999
2023-03-16,4824,Mesa,Casa,PR,2,1718.64,3437.28
2023-01-27,2049,Mesa,Casa,MG,2,2028.33,4056.66
2023-03-24,4505,Cadeira,Casa,SC,2,1522.57,3045.14
2023-06-27,4610,Mesa,Casa,SP,4,2805.27,11221.08
2024-12-07,2487,Notebook,Eletrônicos,SP,5,2878.86,14394.300000000001
2025-07-22,4425,Monitor,Eletrônicos,MG,3,1330.57,3991.71
2023-03-24,3091,Cadeira,Casa,SC,5,1254.15,6270.75
2025-02-15,3780,Teclado,Eletrônicos,SP,3,966.98,2900.94
2023-04-09,1771,Fone,Eletrônicos,RJ,3,1946.52,5839.5599999999995
2025-09-22,4666,Fone,Eletrônicos,RJ,2,663.88,1327.76
2023-09-25,3830,Mouse,Eletrônicos,RJ,2,2525.57,5051.14
2025-09-11,3867,Monitor,Eletrônicos,SP,2,1457.98,2915.96
2025-06-26,1463,Monitor,Eletrônicos,BA,2,3686.86,7373.72
2023-04-18,2395,Celular,Eletrônicos,RJ,2,793.38,1586.76
2024-01-16,4835,Celular,Eletrônicos,SP,2,667.71,1335.42
2025-01-25,3412,Celular,Eletrônicos,SC,1,4426.06,4426.06
2023-11-11,1046,Mouse,Eletrônicos,BA,1,3461.52,3461.52
2025-09-19,4207,Monitor,Eletrônicos,SP,2,4531.51,9063.02
2025-02-24,2228,Fone,Eletrônicos,RJ,4,3448.38,13793.52
2024-10-10,1080,Notebook,Eletrônicos,SC,1,3543.55,3543.55
2023-10-20,1443,Celular,Eletrônicos,RS,1,294.8,294.8
2023-11-19,2840,Monitor,Eletrônicos,RJ,1,3956.39,3956.39
2025-05-20,3109,Celular,Eletrônicos,RJ,3,4147.52,12442.560000000001
